# gemini — 기사 경계 밖을 걷어낸 판(trim_article_bounds.py)
# Source: unit_3_p3.txt

[title] 敎門訂議
[col 65] 吾ㅣ此를爲치아니ᄒᆞᆷ은
[col 66] 道를養치못ᄒᆞᆯ가
[col 67] ᄒᆞᆷ이오라
[col 68] 吾人은此를自尊心의破壞로보리第一步를삼
[col 69] 지아니치못할지모다
[col 70] 海月神師ㅣ일즉道儒에게謂ᄒᆞ야一
[col 71] 節에曰
[col 72] 吾ㅣ血塊ㅣ아니어니
[col 73] 엇지是非의心이업스리오만은
[col 74] 吾ㅣ此를爲
[col 75] 치아니ᄒᆞ노라
[col 76] 吾ㅣ또肉體를不知ᄒᆞ리만은
[col 77] 然이
[col 78] 吾ㅣ此를爲치아니ᄒᆞᆷ은
[col 79] 道를養치못ᄒᆞᆫ故로써니라
[col 80] 吾ㅣ비록婦女小兒의言이라도
[col 81] 또ᄒᆞᆫ可히學ᄒᆞ며또ᄒᆞᆫ
[col 82] 可히師ᄒᆞᆯ것이잇다ᄒᆞ노니
[col 83] 이게諸君을보건대
[col 84] 自尊
[col 85] 心이無ᄒᆞᆫ바아니로되
[col 86] 吾ㅣ또玄心이無ᄒᆞᆫ바아
[col 87] 니로되
[col 88] 吾ㅣ此를爲치아니ᄒᆞᆷ은
[col 89] 道를養치못ᄒᆞᆯ가
[col 90] ᄒᆞᆷ이오라
[col 91] 吾人은此를自尊心의破壞로보리第一步를삼
[col 92] 지아니치못할지모다
[col 93] 海月神師ㅣ일즉道儒에게謂ᄒᆞ야一
[col 94] 節에曰
[col 95] 吾ㅣ血塊ㅣ아니어니
[col 96] 엇지是非의心이업스리오만은
[col 97] 吾ㅣ此를爲
[col 98] 치아니ᄒᆞ노라
[col 99] 吾ㅣ또肉體를不知ᄒᆞ리만은
[col 100] 然이
[col 101] 吾ㅣ此를爲치아니ᄒᆞᆷ은
[col 102] 道를養치못ᄒᆞᆫ故로써니라
[col 103] 吾ㅣ비록婦女小兒의言이라도
[col 104] 또ᄒᆞᆫ可히學ᄒᆞ며또ᄒᆞᆫ
[col 105] 可히師ᄒᆞᆯ것이잇다ᄒᆞ노니
[col 106] 이게諸君을보건대
[col 107] 自尊
[col 108] 心이無ᄒᆞᆫ바아니로되
[col 109] 吾ㅣ또玄心이無ᄒᆞᆫ바아
[col 110] 니로되
[col 111] 吾ㅣ此를爲치아니ᄒᆞᆷ은
[col 112] 道를養치못ᄒᆞᆯ가
[col 113] ᄒᆞᆷ이오라
[col 114] 吾人은此를自尊心의破壞로보리第一步를삼
[col 115] 지아니치못할지모다
[col 116] 海月神師ㅣ일즉道儒에게謂ᄒᆞ야一
[col 117] 節에曰
[col 118] 吾ㅣ血塊ㅣ아니어니
[col 119] 엇지是非의心이업스리오만은
[col 120] 吾ㅣ此를爲
[col 121] 치아니ᄒᆞ노라
[col 122] 吾ㅣ또肉體를不知ᄒᆞ리만은
[col 123] 然이
[col 124] 吾ㅣ此를爲치아니ᄒᆞᆷ은
[col 125] 道를養치못ᄒᆞᆫ故로써니라
[col 126] 吾ㅣ비록婦女小兒의言이라도
[col 127] 또ᄒᆞᆫ可히學ᄒᆞ며또ᄒᆞᆫ
[col 128] 可히師ᄒᆞᆯ것이잇다ᄒᆞ노니
[col 129] 이게諸君을보건대
[col 130] 自尊
[col 131] 心이無ᄒᆞᆫ바아니로되
[col 132] 吾ㅣ또玄心이無ᄒᆞᆫ바아
[col 133] 니로되
[col 134] 吾ㅣ此를爲치아니ᄒᆞᆷ은
[col 135] 道를養치못ᄒᆞᆯ가
[col 136] ᄒᆞᆷ이오라
[col 137] 吾人은此를自尊心의破壞로보리第一步를삼
[col 138] 지아니치못할지모다
[col 139] 海月神師ㅣ일즉道儒에게謂ᄒᆞ야一
[col 140] 節에曰
[col 141] 吾ㅣ血塊ㅣ아니어니
[col 142] 엇지是非의心이업스리오만은
[col 143] 吾ㅣ此를爲
[col 144] 치아니ᄒᆞ노라
[col 145] 吾ㅣ또肉體를不知ᄒᆞ리만은
[col 146] 然이
[col 147] 吾ㅣ此를爲치아니ᄒᆞᆷ은
[col 148] 道를養치못ᄒᆞᆫ故로써니라
[col 149] 吾ㅣ비록婦女小兒의言이라도
[col 150] 또ᄒᆞᆫ可히學ᄒᆞ며또ᄒᆞᆫ
[col 151] 可히師ᄒᆞᆯ것이잇다ᄒᆞ노니
[col 152] 이게諸君을보건대
[col 153] 自尊
[col 154] 心이無ᄒᆞᆫ바아니로되
[col 155] 吾ㅣ또玄心이無ᄒᆞᆫ바아
[col 156] 니로되
[col 157] 吾ㅣ此를爲치아니ᄒᆞᆷ은
[col 158] 道를養치못ᄒᆞᆯ가
[col 159] ᄒᆞᆷ이오라
[col 160] 吾人은此를自尊心의破壞로보리第一步를삼
[col 161] 지아니치못할지모다
[col 162] 海月神師ㅣ일즉道儒에게謂ᄒᆞ야一
[col 163] 節에曰
[col 164] 吾ㅣ血塊ㅣ아니어니
[col 165] 엇지是非의心이업스리오만은
[col 166] 吾ㅣ此를爲
[col 167] 치아니ᄒᆞ노라
[col 168] 吾ㅣ또肉體를不知ᄒᆞ리만은
[col 169] 然이
[col 170] 吾ㅣ此를爲치아니ᄒᆞᆷ은
[col 171] 道를養치못ᄒᆞᆫ故로써니라
[col 172] 吾ㅣ비록婦女小兒의言이라도
[col 173] 또ᄒᆞᆫ可히學ᄒᆞ며또ᄒᆞᆫ
[col 174] 可히師ᄒᆞᆯ것이잇다ᄒᆞ노니
[col 175] 이게諸君을보건대
[col 176] 自尊
[col 177] 心이無ᄒᆞᆫ바아니로되
[col 178] 吾ㅣ또玄心이無ᄒᆞᆫ바아
[col 179] 니로되
[col 180] 吾ㅣ此를爲치아니ᄒᆞᆷ은
[col 181] 道를養치못ᄒᆞᆯ가
[col 182] ᄒᆞᆷ이오라
[col 183] 吾人은此를自尊心의破壞로보리第一步를삼
[col 184] 지아니치못할지모다
[col 185] 海月神師ㅣ일즉道儒에게謂ᄒᆞ야一
[col 186] 節에曰
[col 187] 吾ㅣ血塊ㅣ아니어니
[col 188] 엇지是非의心이업스리오만은
[col 189] 吾ㅣ此를爲
[col 190] 치아니ᄒᆞ노라
[col 191] 吾ㅣ또肉體를不知ᄒᆞ리만은
[col 192] 然이
